Data,Hora,Serviço,Dispositivo,Status,Categoria
2024-10-03,09:05:00,ping,PTP CEREJAS/BRUNO,up,PTP
2024-10-03,09:06:00,ping,NET.S*56,up,Setor
2024-10-03,09:53:00,ping,L2471 - SECRETARIA DE SAÚDE -USF JD. ROSIMEIRE *CONTRATO 22643*RADIO*,up,Linktel
2024-10-03,09:53:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,down,Clientes PF
2024-10-03,09:53:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-10-03,09:53:00,ping,PTP_EVOLA/CANARIO,down,PTP
2024-10-03,09:53:00,ping,PTP EVOLA/CANARIO,down,PTP
2024-10-03,09:53:00,ping,PTP_EVOLA/CANARIO,up,PTP
2024-10-03,09:53:00,ping,SWITCH GERAL EVOLA,up,Estrutura
2024-10-03,09:53:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,up,Clientes PF
2024-10-03,10:27:00,ping,PTP EVOLA/CANARIO,up,PTP
2024-10-03,10:28:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-10-03,10:34:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-10-03,10:34:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,11:14:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,11:15:00,ping,APM DO CEMEB SRA. MANOELA SANCHES CASAGRANDE,down,Escolas
2024-10-03,11:34:00,ping,APM DO CEMEB SRA. MANOELA SANCHES CASAGRANDE,up,Escolas
2024-10-03,11:34:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-10-03,12:19:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-10-03,12:19:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-10-03,12:40:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-10-03,12:42:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO-ETI-PROFESSOR IRANY TOLEDO DE MORAES,down,Escolas
2024-10-03,13:09:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO-ETI-PROFESSOR IRANY TOLEDO DE MORAES,up,Escolas
2024-10-03,13:09:00,ping,L2458 - SECRETARIA DE SEGURANA  COI * Contrato 22459 *FTTH*,down,Linktel
2024-10-03,13:09:00,ping,L2466 - SECRETARIA DE SAÚDE/CIDADE DA SAUDE * CONTRATO 22639 * RADIO *,down,Linktel
2024-10-03,13:09:00,ping,L2447 - SECRETARIA DE SAÚDE - PRONTO SOCORRO CENTRAL * CONTRATO 22631 * *RADIO*,down,Linktel
2024-10-03,13:09:00,ping,PLAYIP/LINKTEL_RAINHA2,down,Clientes PF
2024-10-03,13:09:00,ping,L2471 - SECRETARIA DE SAÚDE -USF JD. ROSIMEIRE *CONTRATO 22643*RADIO*,down,Linktel
2024-10-03,13:09:00,ping,PLAYIP/LINKTEL_RAINHA1,down,Clientes PF
2024-10-03,13:09:00,ping,L2440 - SECRETARIA DE SAÚDE - CENTRO DE REF. DA MULHER * CONTRATO 22626 * *RADIO*,down,Linktel
2024-10-03,13:09:00,ping,L2438 - SECRETARIA DE SAÚDE - CENTRAL DE RESGATE * CONTRATO 22625 * RADIO *,down,Linktel
2024-10-03,13:09:00,ping,L2448 - SECRETARIA DE SAÚDE - PS INFANTIL * CONTRATO 22632 *  *RADIO*,down,Linktel
2024-10-03,13:09:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO-ETI-PROFESSOR IRANY TOLEDO DE MORAES,down,Escolas
2024-10-03,13:09:00,ping,L2456 - PREFEITURA - SECRETARIA DE ESPORTE * CONTRATO 22457 * RADIO *,down,Linktel
2024-10-03,13:09:00,ping,L2467 - SECRETARIA DE SAÚDE - UBS RAINHA * CONTRATO 22640 * RADIO *,down,Linktel
2024-10-03,13:09:00,ping,L2450 - SECRETARIA DA ADMINISTRAÇÃO - RESOLVE FACIL * CONTRATO 22633 * *RADIO*,down,Linktel
2024-10-03,13:09:00,ping,NET.S*45,down,Setor
2024-10-03,13:09:00,ping,NET.S*93,down,Setor
2024-10-03,13:09:00,ping,PLAYIP-F:24506300,down,Clientes PF
2024-10-03,13:09:00,ping,PTP RAINHA/CHALUPPE,down,PTP
2024-10-03,13:09:00,ping,NET.S*29,down,Setor
2024-10-03,13:10:00,ping,NET.S*80,down,Setor
2024-10-03,13:10:00,ping,PLAYIP/LINKTEL_RAINHA2,up,Clientes PF
2024-10-03,13:10:00,ping,NET.S*29,up,Setor
2024-10-03,13:10:00,ping,PLAYIP/LINKTEL_RAINHA1,up,Clientes PF
2024-10-03,13:10:00,ping,NET.S*80,up,Setor
2024-10-03,13:10:00,ping,NET.S*45,up,Setor
2024-10-03,13:10:00,ping,L2447 - SECRETARIA DE SAÚDE - PRONTO SOCORRO CENTRAL * CONTRATO 22631 * *RADIO*,up,Linktel
2024-10-03,13:10:00,ping,NET.S*93,up,Setor
2024-10-03,13:10:00,ping,L2450 - SECRETARIA DA ADMINISTRAÇÃO - RESOLVE FACIL * CONTRATO 22633 * *RADIO*,up,Linktel
2024-10-03,13:10:00,ping,L2458 - SECRETARIA DE SEGURANA  COI * Contrato 22459 *FTTH*,up,Linktel
2024-10-03,13:11:00,ping,L2456 - PREFEITURA - SECRETARIA DE ESPORTE * CONTRATO 22457 * RADIO *,up,Linktel
2024-10-03,13:11:00,ping,PLAYIP-F:24506300,up,Clientes PF
2024-10-03,13:11:00,ping,PTP RAINHA/CHALUPPE,up,PTP
2024-10-03,13:11:00,ping,L2467 - SECRETARIA DE SAÚDE - UBS RAINHA * CONTRATO 22640 * RADIO *,up,Linktel
2024-10-03,13:11:00,ping,L2471 - SECRETARIA DE SAÚDE -USF JD. ROSIMEIRE *CONTRATO 22643*RADIO*,up,Linktel
2024-10-03,13:12:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO-ETI-PROFESSOR IRANY TOLEDO DE MORAES,up,Escolas
2024-10-03,13:12:00,ping,L2438 - SECRETARIA DE SAÚDE - CENTRAL DE RESGATE * CONTRATO 22625 * RADIO *,up,Linktel
2024-10-03,13:12:00,ping,L2440 - SECRETARIA DE SAÚDE - CENTRO DE REF. DA MULHER * CONTRATO 22626 * *RADIO*,up,Linktel
2024-10-03,13:12:00,ping,L2466 - SECRETARIA DE SAÚDE/CIDADE DA SAUDE * CONTRATO 22639 * RADIO *,up,Linktel
2024-10-03,13:30:00,ping,L2448 - SECRETARIA DE SAÚDE - PS INFANTIL * CONTRATO 22632 *  *RADIO*,up,Linktel
2024-10-03,13:31:00,ping,L2441 - SECRETARIA DE SAUDE CENTRO INTEGRADO DE SAUDE * Contrato 22579 *FTHH*,down,Linktel
2024-10-03,14:02:00,ping,L2441 - SECRETARIA DE SAUDE CENTRO INTEGRADO DE SAUDE * Contrato 22579 *FTHH*,up,Linktel
2024-10-03,14:05:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-10-03,14:25:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-10-03,14:26:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,14:28:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,14:28:00,ping,L2448 - SECRETARIA DE SAÚDE - PS INFANTIL * CONTRATO 22632 *  *RADIO*,down,Linktel
2024-10-03,14:28:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-10-03,14:29:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-10-03,14:29:00,ping,L2448 - SECRETARIA DE SAÚDE - PS INFANTIL * CONTRATO 22632 *  *RADIO*,up,Linktel
2024-10-03,14:29:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,14:57:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,15:01:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,15:10:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,15:22:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,15:22:00,ping,PTP_EVOLA/CANARIO,down,PTP
2024-10-03,15:22:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,down,Clientes PF
2024-10-03,15:22:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-10-03,15:22:00,ping,PTP EVOLA/CANARIO,down,PTP
2024-10-03,15:22:00,ping,SWITCH GERAL EVOLA,up,Estrutura
2024-10-03,15:22:00,ping,PTP_EVOLA/CANARIO,up,PTP
2024-10-03,15:22:00,ping,PTP EVOLA/CANARIO,up,PTP
2024-10-03,15:30:00,ping,JORGE LUIZ ORTEGA ROMANINI * CONTRATO 9047 * MONITORAR A TROCA DE ONT PARA ONU *,up,Clientes PF
2024-10-03,15:34:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,16:01:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,16:04:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,16:09:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,16:15:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,17:02:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,17:09:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,17:45:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,17:49:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,17:56:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,18:00:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-03,18:00:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-03,18:00:00,ping,PTP BRUNO/UMBUS,down,PTP
2024-10-03,18:00:00,ping,NET.S*54,down,Setor
2024-10-03,18:00:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-10-03,18:00:00,ping,L2471 - SECRETARIA DE SAÚDE -USF JD. ROSIMEIRE *CONTRATO 22643*RADIO*,down,Linktel
2024-10-03,18:01:00,ping,PTP-CEMEB_MARIA.RONCAGLI- CAMBIUM-,down,PTP
2024-10-03,18:01:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,down,Linktel
2024-10-03,18:01:00,ping,PTP BRUNO/UMBUS,up,PTP
2024-10-03,18:01:00,ping,PTP CEREJAS/BRUNO,down,PTP
2024-10-03,18:01:00,ping,NET.S*56,down,Setor
2024-10-03,18:01:00,ping,PTP CEREJAS/SARA,down,PTP
2024-10-03,18:01:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-10-03,18:01:00,ping,NET.S*54,up,Setor
2024-10-03,18:01:00,ping,PTP-CEMEB_MARIA.RONCAGLI- CAMBIUM-,up,PTP
2024-10-03,18:01:00,ping,PTP SARA/CEREJAS,down,PTP
2024-10-03,18:01:00,ping,NET.S*20,down,Setor
2024-10-03,18:01:00,ping,L2473 - SECRETARIA DE SAÚDE - USF UBS VITAPOLIS * CONTRATO 22644 * RADIO *,up,Linktel
2024-10-03,18:01:00,ping,PTP CEREJAS/BRUNO,up,PTP
2024-10-03,18:01:00,ping,NET.S*56,up,Setor
2024-10-03,18:01:00,ping,PTP CEREJAS/SARA,up,PTP
2024-10-03,18:01:00,ping,PTP SARA/CEREJAS,up,PTP
2024-10-03,18:01:00,ping,NET.S*20,up,Setor
2024-10-03,19:28:00,ping,L2471 - SECRETARIA DE SAÚDE -USF JD. ROSIMEIRE *CONTRATO 22643*RADIO*,up,Linktel
2024-10-03,19:28:00,ping,PTP CHACARA/SERRALHEIRO,down,PTP
2024-10-03,19:28:00,ping,NET.S*51,down,Setor
2024-10-03,19:28:00,ping,NET.S*22,down,Setor
2024-10-03,19:28:00,ping,SWITCH GERAL CHACARA,down,Estrutura
2024-10-03,19:33:00,ping,SWITCH GERAL REDE METRO JANDIRA,down,Estrutura
2024-10-03,19:33:00,ping,NET.S*51,up,Setor
2024-10-03,19:33:00,ping,NET.S*22,up,Setor
2024-10-03,19:33:00,ping,SWITCH GERAL CHACARA,up,Estrutura
2024-10-03,19:33:00,ping,SWITCH GERAL REDE METRO JANDIRA,up,Estrutura
2024-10-03,20:50:00,ping,PTP CHACARA/SERRALHEIRO,up,PTP
2024-10-04,00:09:00,ping,ASSEMBLEIA DE DEUS EMANAH *CONTRATO 22979*,down,Clientes PF
2024-10-04,00:13:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-04,02:40:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-04,02:40:00,ping,NET.S*48,down,Setor
2024-10-04,03:57:00,ping,NET.S*48,up,Setor
2024-10-04,03:57:00,ping,NET.S*48,down,Setor
2024-10-04,05:04:00,ping,NET.S*48,up,Setor
2024-10-04,05:04:00,ping,NET.S*48,down,Setor
2024-10-04,05:12:00,ping,NET.S*48,up,Setor
2024-10-04,05:12:00,ping,NET.S*48,down,Setor
2024-10-04,05:31:00,ping,NET.S*48,up,Setor
2024-10-04,05:38:00,ping,VM SISTEMA ** TELEFONIA ISSABEL **,down,Estrutura
2024-10-04,05:42:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-04,05:46:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-04,05:50:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-04,05:50:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-04,06:08:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-04,06:09:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-10-04,06:31:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-10-04,06:37:00,ping,VM SISTEMA ** TELEFONIA ISSABEL **,up,Estrutura
2024-10-04,06:37:00,ping,NET.S*48,down,Setor
2024-10-04,06:57:00,ping,NET.S*48,up,Setor
2024-10-04,06:57:00,ping,NET.S*48,down,Setor
2024-10-04,07:12:00,ping,NET.S*48,up,Setor
2024-10-04,07:12:00,ping,NET.S*48,down,Setor
2024-10-04,07:15:00,ping,NET.S*48,up,Setor
2024-10-04,07:16:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-10-04,07:30:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-10-04,07:30:00,ping,NET.S*48,down,Setor
2024-10-04,07:37:00,ping,NET.S*48,up,Setor
2024-10-04,07:38:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-10-04,08:41:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-10-04,08:42:00,ping,L2441 - SECRETARIA DE SAUDE CENTRO INTEGRADO DE SAUDE * Contrato 22579 *FTHH*,down,Linktel
2024-10-04,08:42:00,ping,NET.S*48,down,Setor
2024-10-04,08:42:00,ping,NET.S*48,up,Setor
2024-10-04,09:02:00,ping,L2441 - SECRETARIA DE SAUDE CENTRO INTEGRADO DE SAUDE * Contrato 22579 *FTHH*,up,Linktel
2024-10-04,09:02:00,ping,NET.S*48,down,Setor
2024-10-04,09:17:00,ping,NET.S*48,up,Setor
2024-10-04,09:18:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-04,09:18:00,ping,NET.S*48,down,Setor
2024-10-04,09:35:00,ping,NET.S*48,up,Setor
2024-10-04,09:35:00,ping,NET.S*48,down,Setor
2024-10-04,10:26:00,ping,NET.S*48,up,Setor
2024-10-04,10:26:00,ping,NET.S*48,down,Setor
2024-10-04,10:52:00,ping,NET.S*48,up,Setor
2024-10-04,10:52:00,ping,NET.S*48,down,Setor
2024-10-04,11:05:00,ping,NET.S*48,up,Setor
2024-10-04,11:06:00,ping,VM SISTEMA ** RADIUS **,down,Estrutura
2024-10-04,11:21:00,http,VM SISTEMA ** WGC **,down,Estrutura
2024-10-04,11:22:00,ping,ABEDENEGO_FILHO *NET.S*24*,down,Clientes PF
2024-10-04,12:10:00,ping,ABEDENEGO_FILHO *NET.S*24*,up,Clientes PF
2024-10-04,12:10:00,ping,NET.S*48,down,Setor
2024-10-04,13:16:00,ping,NET.S*48,up,Setor
2024-10-04,13:17:00,ping,L2463 - SECRETARIA DE SAUDE  UBS DR FLAVIO PIOVESAN * CONTRATO 22462  *FTTH*,down,Linktel
2024-10-04,13:23:00,ping,L2463 - SECRETARIA DE SAUDE  UBS DR FLAVIO PIOVESAN * CONTRATO 22462  *FTTH*,up,Linktel
2024-10-04,13:23:00,ping,NET.S*48,down,Setor
2024-10-04,16:35:00,ping,NET.S*48,up,Setor
2024-10-04,16:37:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-10-04,17:37:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-10-04,17:39:00,ping,RAUL GONÇALO DA SILVA * CONTRATO 22279 *,down,Clientes PF
2024-10-04,17:50:00,ping,RAUL GONÇALO DA SILVA * CONTRATO 22279 *,up,Clientes PF
2024-10-04,17:50:00,ping,L2439  - SECRETARIA DE SAUDE  CENTRO DE REABILITACAO * Contrato 22454 *FTTH*,down,Linktel
2024-10-04,17:52:00,ping,ASSEMBLEIA DE DEUS EMANAH *CONTRATO 22979*,up,Clientes PF
2024-10-04,19:47:00,ping,L2439  - SECRETARIA DE SAUDE  CENTRO DE REABILITACAO * Contrato 22454 *FTTH*,up,Linktel
2024-10-04,19:47:00,ping,NET.S*48,down,Setor
2024-10-04,20:16:00,ping,NET.S*48,up,Setor
2024-10-04,20:16:00,ping,NET.S*48,down,Setor
2024-10-04,20:23:00,ping,NET.S*48,up,Setor
2024-10-04,20:25:00,ping,ASSEMBLEIA DE DEUS EMANAH *CONTRATO 22979*,down,Clientes PF
2024-10-04,21:06:00,ping,ASSEMBLEIA DE DEUS EMANAH *CONTRATO 22979*,up,Clientes PF
2024-10-04,21:06:00,ping,NET.S*48,down,Setor
2024-10-04,22:30:00,ping,NET.S*48,up,Setor
2024-10-04,22:30:00,ping,NET.S*48,down,Setor
2024-10-04,22:35:00,ping,NET.S*48,up,Setor
2024-10-04,22:35:00,ping,NET.S*48,down,Setor
2024-10-04,22:36:00,ping,NET.S*48,up,Setor
2024-10-04,22:36:00,ping,NET.S*48,down,Setor
2024-10-04,22:56:00,ping,NET.S*48,up,Setor
2024-10-04,22:56:00,ping,NET.S*48,down,Setor
2024-10-05,02:03:00,ping,NET.S*48,up,Setor
2024-10-05,02:09:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,02:29:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,02:32:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,02:33:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,02:35:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,02:35:00,ping,VANIA CRISTINA ANDRADE BARROS -- MONITORAR QUEDAS REVERSÃO CANCELAMENTO --,down,Clientes PF
2024-10-05,02:35:00,ping,PTP EGITO/SERRALHEIRO,down,PTP
2024-10-05,02:35:00,ping,L2447 - SECRETARIA DE SAÚDE - PRONTO SOCORRO CENTRAL * CONTRATO 22631 * *RADIO*,down,Linktel
2024-10-05,02:35:00,ping,L2440 - SECRETARIA DE SAÚDE - CENTRO DE REF. DA MULHER * CONTRATO 22626 * *RADIO*,down,Linktel
2024-10-05,02:35:00,ping,MARIA_BARBOSA1001 *NET.S*73*,down,Clientes PF
2024-10-05,02:35:00,ping,PLAYIP/LINKTEL_RAINHA2,down,Clientes PF
2024-10-05,02:35:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-10-05,02:35:00,ping,ABRAAO_BEZERRA *NET.S*260*,down,Clientes PF
2024-10-05,02:35:00,ping,PLAYIP/LINKTEL_RAINHA1,down,Clientes PF
2024-10-05,02:35:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,down,Clientes PF
2024-10-05,02:35:00,ping,L2438 - SECRETARIA DE SAÚDE - CENTRAL DE RESGATE * CONTRATO 22625 * RADIO *,down,Linktel
2024-10-05,02:36:00,ping,L2456 - PREFEITURA - SECRETARIA DE ESPORTE * CONTRATO 22457 * RADIO *,down,Linktel
2024-10-05,02:36:00,ping,NET.S*123,down,Setor
2024-10-05,02:36:00,ping,NET.S*260,down,Setor
2024-10-05,02:36:00,ping,NET.S*134,down,Setor
2024-10-05,02:36:00,ping,NET.S*45,down,Setor
2024-10-05,02:36:00,ping,NET.S*94,down,Setor
2024-10-05,02:36:00,ping,PTP CHALUPE/EGITO,down,PTP
2024-10-05,02:36:00,ping,NET.S*47,down,Setor
2024-10-05,02:36:00,ping,NET.S*93,down,Setor
2024-10-05,02:36:00,ping,PTP CHALUPE/EGITO,up,PTP
2024-10-05,02:36:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-10-05,02:37:00,ping,CLAUDEMIR DA SILVA VIANA *CONTRATO 22667* MONITORAR QUEDAS *,up,Clientes PF
2024-10-05,02:37:00,ping,PTP SERRALHEIRDO/CHACARA,up,PTP
2024-10-05,02:37:00,ping,NET.S*29,up,Setor
2024-10-05,02:37:00,ping,PLAYIP/LINKTEL_RAINHA2,up,Clientes PF
2024-10-05,02:37:00,ping,PLAYIP/LINKTEL_RAINHA1,up,Clientes PF
2024-10-05,02:37:00,ping,NET.S*80,up,Setor
2024-10-05,02:37:00,ping,NET.S*45,up,Setor
2024-10-05,02:37:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,02:37:00,ping,L2440 - SECRETARIA DE SAÚDE - CENTRO DE REF. DA MULHER * CONTRATO 22626 * *RADIO*,up,Linktel
2024-10-05,02:37:00,ping,NET.S*93,up,Setor
2024-10-05,02:37:00,ping,L2448 - SECRETARIA DE SAÚDE - PS INFANTIL * CONTRATO 22632 *  *RADIO*,up,Linktel
2024-10-05,02:37:00,ping,L2450 - SECRETARIA DA ADMINISTRAÇÃO - RESOLVE FACIL * CONTRATO 22633 * *RADIO*,up,Linktel
2024-10-05,02:37:00,ping,VANIA CRISTINA ANDRADE BARROS -- MONITORAR QUEDAS REVERSÃO CANCELAMENTO --,up,Clientes PF
2024-10-05,02:37:00,ping,L2466 - SECRETARIA DE SAÚDE/CIDADE DA SAUDE * CONTRATO 22639 * RADIO *,up,Linktel
2024-10-05,02:37:00,ping,L2456 - PREFEITURA - SECRETARIA DE ESPORTE * CONTRATO 22457 * RADIO *,up,Linktel
2024-10-05,02:37:00,ping,L2467 - SECRETARIA DE SAÚDE - UBS RAINHA * CONTRATO 22640 * RADIO *,up,Linktel
2024-10-05,02:37:00,ping,L2447 - SECRETARIA DE SAÚDE - PRONTO SOCORRO CENTRAL * CONTRATO 22631 * *RADIO*,up,Linktel
2024-10-05,02:38:00,ping,PLAYIP-F:24506300,up,Clientes PF
2024-10-05,02:41:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,02:42:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,02:46:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,02:51:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,02:57:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,02:59:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,03:03:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,03:04:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,03:07:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,03:13:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,03:16:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-10-05,04:47:00,telnet,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,down,Escolas
2024-10-05,04:47:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,down,Escolas
